"","Device Name","IP Address","Device Category","Device Class | Sub-class","DID","Organization","Current State","Collection Group","Collection State","SNMP Credential","SNMP Version","",""
"","n01dol765.tent.trt.csaa.pri","192.168.29.148","Servers","NET-SNMP | Linux","1040","CSAA","2","1","0","69","2","","1040"
"","n01dol800.tent.trt.csaa.pri","192.168.29.85","Servers","NET-SNMP | Linux","1096","CSAA","0","1","0","69","2","","1096"
"","n01dol900.tent.trt.csaa.pri","192.168.51.60","Servers","NET-SNMP | Linux","1047","Decommed Devices","0","1","1","69","2","","1047"
"","n01dol901","192.168.51.61","Servers","NET-SNMP | Linux","1048","Decommed Devices","0","1","1","69","2","","1048"
"","n01dol902.tent.trt.csaa.pri","192.168.51.105","Servers","NET-SNMP | Linux","1020","CSAA","2","1","0","69","2","","1020"
"","n01dol902d.tent.trt.csaa.pri","192.168.51.112","Servers","NET-SNMP | Linux","1032","CSAA","0","1","0","69","2","","1032"
"","n01dol903.tent.trt.csaa.pri","192.168.51.107","Servers","NET-SNMP | Linux","1019","CSAA","0","1","0","69","2","","1019"
"","n01dol910","192.168.57.80","Servers","NET-SNMP | Linux","1095","Decommed Devices","0","1","1","69","2","","1095"
"","n01dol911","192.168.57.81","Servers","NET-SNMP | Linux","1015","Decommed Devices","0","1","1","69","2","","1015"
"","N01DSW006.tent.trt.csaa.pri","192.168.51.79","Servers","Microsoft | Windows Server 2012 R2","4240","CSAA","0","1","0","69","2","","4240"
"","N01DSW022.tent.trt.csaa.pri","192.168.29.171","Servers","Microsoft | Windows Server 2012 R2","4196","CSAA","0","1","0","69","2","","4196"
"","N01DSW023.tent.trt.csaa.pri","192.168.29.172","Servers","Microsoft | Windows Server 2012 R2","4195","CSAA","0","1","0","69","2","","4195"
"","N01DSW031.tent.trt.csaa.pri","192.168.51.47","Servers","Microsoft | Windows Server 2012 R2","4219","CSAA","0","1","0","69","2","","4219"
"","N01DSW032.tent.trt.csaa.pri","192.168.51.48","Servers","Microsoft | Windows Server 2012 R2","5504","CSAA","3","1","0","69","2","","5504"
"","N01DSW033.tent.trt.csaa.pri","192.168.51.49","Servers","Microsoft | Windows Server 2012 R2","5501","CSAA","3","1","0","69","2","","5501"
"","N01DSW047.tent.trt.csaa.pri","192.168.29.177","Servers","Microsoft | Windows Server 2012","1334","CSAA","0","1","0","69","2","","1334"
"","N01DSW048.tent.trt.csaa.pri","192.168.29.178","Servers","Microsoft | Windows Server 2012","1332","CSAA","0","1","0","69","2","","1332"
"","N01DSW049.tent.trt.csaa.pri","192.168.29.179","Servers","Microsoft | Windows Server 2012","1345","CSAA","0","1","0","69","2","","1345"
"","N01DSW050.tent.trt.csaa.pri","192.168.29.180","Servers","Microsoft | Windows Server 2012","1344","CSAA","0","1","0","69","2","","1344"
"","N01DSW059.tent.trt.csaa.pri","192.168.29.48","Servers","Microsoft | Windows Server 2012","1378","CSAA","3","1","0","69","2","","1378"
"","N01DSW067","192.168.51.72","Servers","Microsoft | Windows Server 2008","4234","Decommed Devices","0","1","1","69","2","","4234"
"","N01DSW077.tent.trt.csaa.pri","192.168.51.75","Servers","Microsoft | Windows Server 2008 R2","1383","CSAA","0","1","0","69","2","","1383"
"","N01DSW131.tent.trt.csaa.pri","192.168.51.62","Servers","Microsoft | Windows Server 2008 R2","1373","Decommed Devices","0","1","1","69","2","","1373"
"","N01DSW135.tent.trt.csaa.pri","192.168.51.14","Servers","Microsoft | Windows Server 2008 R2","1444","CSAA","0","1","0","69","2","","1444"
"","N01DSW137.tent.trt.csaa.pri","192.168.51.63","Servers","Microsoft | Windows Server 2012","1337","CSAA","3","1","0","69","2","","1337"
"","N01DSW138.tent.trt.csaa.pri","192.168.51.66","Servers","Microsoft | Windows Server 2012","1449","CSAA","0","1","0","69","2","","1449"
"","N01DSW139.tent.trt.csaa.pri","192.168.27.96","Servers","Microsoft | Windows Server 2008 R2","1406","CSAA","0","1","0","69","2","","1406"
"","n01dsw140.tent.trt.csaa.pri","192.168.51.149","Servers","Microsoft | Windows Server 2012","1408","CSAA","0","1","0","69","2","","1408"
"","n01dsw141.tent.trt.csaa.pri","192.168.51.195","Servers","Microsoft | Windows Server 2012","1336","CSAA","1","1","0","69","2","","1336"
"","N01DSW143.tent.trt.csaa.pri","192.168.51.198","Servers","Microsoft | Windows Server 2008 R2","1342","CSAA","0","1","0","69","2","","1342"
"","N01DSW144.tent.trt.csaa.pri","192.168.51.227","Servers","Microsoft | Windows Server 2008 R2","1387","CSAA","0","1","0","69","2","","1387"
"","N01DSW146.tent.trt.csaa.pri","192.168.51.100","Servers","Microsoft | Windows Server 2012","1347","CSAA","0","1","0","69","2","","1347"
"","N01DSW147.tent.trt.csaa.pri","192.168.29.115","Servers","Microsoft | Windows Server 2012 R2","4191","CSAA","0","1","0","69","2","","4191"
"","N01DSW151.tent.trt.csaa.pri","192.168.51.101","Servers","Microsoft | Windows Server 2012","1346","CSAA","0","1","0","69","2","","1346"
"","N01DSW153.tent.trt.csaa.pri","192.168.29.118","Servers","Microsoft | Windows Server 2008 R2","1450","CSAA","0","1","0","69","2","","1450"
"","N01DSW154.tent.trt.csaa.pri","192.168.51.218","Servers","Microsoft | Windows Server 2012","1379","CSAA","0","1","0","69","2","","1379"
"","N01DSW155.tent.trt.csaa.pri","192.168.29.37","Servers","Microsoft | Windows Server 2012","1362","CSAA","0","1","0","69","2","","1362"
"","N01DSW156.tent.trt.csaa.pri","192.168.51.33","Servers","Microsoft | Windows Server 2012 R2","4283","CSAA","0","1","0","69","2","","4283"
"","N01DSW157.tent.trt.csaa.pri","192.168.51.34","Servers","Microsoft | Windows Server 2012 R2","4289","CSAA","0","1","0","69","2","","4289"
"","N01DSW158.tent.trt.csaa.pri","192.168.51.35","Servers","Microsoft | Windows Server 2012 R2","4250","CSAA","0","1","0","69","2","","4250"
"","N01DSW159.tent.trt.csaa.pri","192.168.51.36","Servers","Microsoft | Windows Server 2012 R2","4288","CSAA","0","1","0","69","2","","4288"
"","N01DSW162.tent.trt.csaa.pri","192.168.51.85","Servers","Microsoft | Windows Server 2012 R2","4279","CSAA","0","1","0","69","2","","4279"
"","N01DSW163.ent.rt.csaa.com","172.26.193.45","Servers","Microsoft | Windows Server 2008 R2","3790","CSAA","0","4","0","69","2","","3790"
"","n01dsw164","172.26.193.43","Pingable","Ping | ICMP","5678","CSAA","0","4","0","0","","","5678"
"","N01DSW165.ent.rt.csaa.com","172.26.193.38","Servers","Microsoft | Windows Server 2008 R2","4942","CSAA","0","4","0","69","2","","4942"
"","N01DSW166.ent.rt.csaa.com","172.26.193.39","Servers","Microsoft | Windows Server 2008 R2","5456","CSAA","0","4","0","69","2","","5456"
"","N01DSW167.ent.rt.csaa.com","172.26.193.52","Servers","Microsoft | Windows Server 2008 R2","4940","CSAA","0","4","0","69","2","","4940"
"","N01DSW209.tent.trt.csaa.pri","192.168.51.168","Servers","Microsoft | Windows Server 2008 R2","1432","CSAA","0","1","0","69","2","","1432"
"","N01DSW211.tent.trt.csaa.pri","192.168.29.30","Servers","Microsoft | Windows Server 2012 R2","4221","CSAA","0","1","0","69","2","","4221"
"","N01DSW212.tent.trt.csaa.pri","192.168.51.171","Servers","Microsoft | Windows Server 2012 R2","4293","CSAA","0","1","0","69","2","","4293"
"","N01DSW213.tent.trt.csaa.pri","192.168.51.172","Servers","Microsoft | Windows Server 2012 R2","4292","CSAA","0","1","0","69","2","","4292"
"","N01DSW227.tent.trt.csaa.pri","192.168.51.23","Servers","Microsoft | Windows Server 2008 R2","1340","CSAA","0","1","0","69","2","","1340"
"","N01DSW228.tent.trt.csaa.pri","192.168.29.77","Servers","Microsoft | Windows Server 2012 R2","4277","CSAA","0","1","0","69","2","","4277"
"","N01DSW229.tent.trt.csaa.pri","192.168.29.78","Servers","Microsoft | Windows Server 2012 R2","4274","CSAA","3","1","0","69","2","","4274"
"","N01DSW230.tent.trt.csaa.pri","192.168.29.79","Servers","Microsoft | Windows Server 2012 R2","4275","CSAA","3","1","0","69","2","","4275"
"","N01DSW236.tent.trt.csaa.pri","192.168.24.22","Servers","Microsoft | Windows Server 2012 R2","4190","CSAA","0","1","0","69","2","","4190"
"","N01DSW237.tent.trt.csaa.pri","192.168.222.175","Servers","Microsoft | Windows Server 2012 R2","1421","CSAA","0","1","0","69","2","","1421"
"","N01DSW238.tent.trt.csaa.pri","192.168.51.70","Servers","Microsoft | Windows Server 2012 R2","4237","CSAA","0","1","0","69","2","","4237"
"","N01DSW239.tent.trt.csaa.pri","192.168.29.138","Servers","Microsoft | Windows Server 2012 R2","4188","CSAA","0","1","0","69","2","","4188"
"","N01DSW240.tent.trt.csaa.pri","192.168.51.244","Servers","Microsoft | Windows Server 2012 R2","4267","CSAA","0","1","0","69","2","","4267"
"","N01DSW241.tent.trt.csaa.pri","192.168.51.245","Servers","Microsoft | Windows Server 2012 R2","4266","CSAA","0","1","0","69","2","","4266"
"","N01DSW242.tent.trt.csaa.pri","192.168.51.246","Servers","Microsoft | Windows Server 2012 R2","4268","CSAA","0","1","0","69","2","","4268"
"","N01DSW243.tent.trt.csaa.pri","192.168.29.126","Servers","Microsoft | Windows Server 2012 R2","4174","CSAA","0","1","0","69","2","","4174"
"","N01DSW250.tent.trt.csaa.pri","192.168.51.150","Servers","Microsoft | Windows Server 2012 R2","4262","CSAA","0","1","0","69","2","","4262"
"","N01DSW251.tent.trt.csaa.pri","192.168.11.48","Servers","Microsoft | Windows Server 2012 R2","4094","CSAA","0","1","0","69","2","","4094"
"","N01DSW256.ent.rt.csaa.com","172.26.193.54","Servers","Microsoft | Windows Server 2008 R2","5541","CSAA","0","4","0","69","2","","5541"
"","N01DSW257.ent.rt.csaa.com","172.26.193.55","Servers","Microsoft | Windows Server 2008 R2","5533","CSAA","0","4","0","69","2","","5533"
"","n01dsw258.tent.trt.csaa.pri","192.168.51.73","Servers","Microsoft | Windows Server 2012 R2","4954","CSAA","0","1","0","69","2","","4954"
"","n01dsw259.tent.trt.csaa.pri","192.168.59.73","Servers","Microsoft | Windows Server 2012 R2","5374","CSAA","0","1","0","69","2","","5374"
"","N01DSW264.tent.trt.csaa.pri","192.168.51.179","Servers","Microsoft | Windows Server 2012 R2","5171","CSAA","0","1","0","69","2","","5171"
"","N01DSW265.tent.trt.csaa.pri","192.168.51.180","Servers","Microsoft | Windows Server 2012 R2","5170","CSAA","0","1","0","69","2","","5170"
"","N01DSW3155.tent.trt.csaa.pri","172.24.48.60","Servers","Microsoft | Windows Server 2012 R2","4052","CSAA","0","1","0","69","2","","4052"
"","N01DSW3157.tent.trt.csaa.pri","172.24.48.64","Servers","Microsoft | Windows Server 2012 R2","4056","CSAA","0","1","0","69","2","","4056"
"","N01DSW3162.tent.trt.csaa.pri","172.24.48.65","Servers","Microsoft | Windows Server 2012 R2","4055","CSAA","0","1","0","69","2","","4055"
"","N01DSW3163.tent.trt.csaa.pri","172.24.48.66","Servers","Microsoft | Windows Server 2012 R2","4057","CSAA","0","1","0","69","2","","4057"
"","N01DSW3165.tent.trt.csaa.pri","172.24.48.53","Servers","Microsoft | Windows Server 2012 R2","4065","CSAA","0","1","0","69","2","","4065"
"","N01DSW3176.tent.trt.csaa.pri","172.24.48.61","Servers","Microsoft | Windows Server 2012 R2","930","CSAA","0","1","0","69","2","","930"
"","N01DSW3177.tent.trt.csaa.pri","172.24.48.62","Servers","Microsoft | Windows Server 2012 R2","5241","CSAA","0","1","0","69","2","","5241"
"","N01DSW812.tent.trt.csaa.pri","192.168.51.69","Servers","Microsoft | Windows Server 2012 R2","4247","CSAA","0","1","0","69","2","","4247"
"","n01dsw813.tent.trt.csaa.pri","192.168.56.241","Servers","Microsoft | Windows Server 2012 R2","4265","CSAA","0","1","0","69","2","","4265"
"","N01IAAS001.tent.trt.csaa.pri","192.168.89.157","Servers","Microsoft | Windows Server 2012","5813","CSAA","0","1","0","69","2","","5813"
"","N01IAW016.tent.trt.csaa.pri","192.168.56.39","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","1437","CSAA","0","1","0","69","2","","1437"
"","N01IAW017.tent.trt.csaa.pri","192.168.56.97","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","1445","CSAA","0","1","0","69","2","","1445"
"","N01IAW018.tent.trt.csaa.pri","192.168.56.98","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","4296","CSAA","0","1","0","69","2","","4296"
"","N01IAW019","192.168.56.237","Servers","Microsoft | Windows Server 2008","5502","CSAA","0","1","0","69","2","","5502"
"","N01IAW022.tent.trt.csaa.pri","192.168.65.48","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","1404","CSAA","0","1","0","69","2","","1404"
"","N01IAW025.trt.csaa.pri","192.168.65.52","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","5704","CSAA","0","1","0","69","2","","5704"
"","N01IAW026.trt.csaa.pri","192.168.65.51","Servers","Microsoft | Windows Server 2012 R2 Domain Controller","5637","CSAA","0","1","0","69","2","","5637"
"","N01IAW032.tent.trt.csaa.pri","192.168.65.9","Servers","Microsoft | Windows Server 2012 R2","4256","CSAA","0","1","0","69","2","","4256"
"","N01IAW033.tent.trt.csaa.pri","192.168.65.10","Servers","Microsoft | Windows Server 2012 R2","4212","CSAA","0","1","0","69","2","","4212"
"","N01IAW034.tent.trt.csaa.pri","192.168.65.11","Servers","Microsoft | Windows Server 2012 R2","4281","CSAA","0","1","0","69","2","","4281"
"","N01IAW035.tent.trt.csaa.pri","192.168.65.12","Servers","Microsoft | Windows Server 2012 R2","4209","CSAA","0","1","0","69","2","","4209"
"","N01IAW036.tent.trt.csaa.pri","192.168.65.13","Servers","Microsoft | Windows Server 2012 R2","4211","CSAA","0","1","0","69","2","","4211"
"","N01IAW037.tent.trt.csaa.pri","192.168.65.14","Servers","Microsoft | Windows Server 2012 R2","4252","CSAA","0","1","0","69","2","","4252"
"","N01IAW119","192.168.59.199","Servers","Microsoft | Windows Server 2008","1429","CSAA","0","1","0","69","2","","1429"
"","n01iaw120","192.168.59.231","Servers","Microsoft | Windows Server 2008 R2","1339","CSAA","0","1","0","69","2","","1339"
"","n01iaw121","192.168.59.232","Servers","Microsoft | Windows Server 2008 R2","1343","CSAA","0","1","0","69","2","","1343"
"","N01IAW126.tent.trt.csaa.pri","192.168.24.35","Servers","Microsoft | Windows Server 2012","1439","CSAA","1","1","0","69","2","","1439"
"","N01IAW127.tent.trt.csaa.pri","192.168.24.36","Servers","Microsoft | Windows Server 2012","1440","CSAA","1","1","0","69","2","","1440"
"","N01IAW128.tent.trt.csaa.pri","192.168.65.28","Servers","Microsoft | Windows Server 2008 R2","1480","CSAA","0","1","0","69","2","","1480"
"","N01IAW129.tent.trt.csaa.pri","192.168.65.29","Servers","Microsoft | Windows Server 2008 R2","1481","CSAA","0","1","0","69","2","","1481"
"","n01iaw131","192.168.10.101","Servers","Microsoft | Windows Server 2008 R2","1499","CSAA","1","1","0","69","2","","1499"
"","N01IAW134.tent.trt.csaa.pri","192.168.56.191","Servers","Microsoft | Windows Server 2012","5511","CSAA","0","1","0","69","2","","5511"
"","N01IAW135.tent.trt.csaa.pri","192.168.56.192","Servers","Microsoft | Windows Server 2012","1467","CSAA","0","1","0","69","2","","1467"
"","N01IAW200.tent.trt.csaa.pri","192.168.59.67","Servers","Microsoft | Windows Server 2012 R2","4205","CSAA","0","1","0","69","2","","4205"
"","N01IAW201.tent.trt.csaa.pri","192.168.59.68","Servers","Microsoft | Windows Server 2012 R2","4207","CSAA","0","1","0","69","2","","4207"
"","N01IAW202.tent.trt.csaa.pri","192.168.59.77","Servers","Microsoft | Windows Server 2012 R2","4294","CSAA","0","1","0","69","2","","4294"
"","N01IAW203.tent.trt.csaa.pri","192.168.59.78","Servers","Microsoft | Windows Server 2012 R2","4263","CSAA","0","1","0","69","2","","4263"
"","N01IAW204.tent.trt.csaa.pri","192.168.56.47","Servers","Microsoft | Windows Server 2012 R2","4227","CSAA","0","1","0","69","2","","4227"
"","N01IAW205.tent.trt.csaa.pri","192.168.56.48","Servers","Microsoft | Windows Server 2012 R2","4226","CSAA","0","1","0","69","2","","4226"
"","N01IAW206.tent.trt.csaa.pri","192.168.65.31","Servers","Microsoft | Windows Server 2012 R2","4230","CSAA","0","1","0","69","2","","4230"
"","N01IAW207.tent.trt.csaa.pri","192.168.65.32","Servers","Microsoft | Windows Server 2012 R2","4232","CSAA","0","1","0","69","2","","4232"
"","N01IAW208.tent.trt.csaa.pri","192.168.65.33","Servers","Microsoft | Windows Server 2012 R2","4233","CSAA","0","1","0","69","2","","4233"
"","N01IAW209.tent.trt.csaa.pri","192.168.65.34","Servers","Microsoft | Windows Server 2012 R2","4238","CSAA","0","1","0","69","2","","4238"
"","N01IAW210.tent.trt.csaa.pri","192.168.65.35","Servers","Microsoft | Windows Server 2012 R2","4225","CSAA","0","1","0","69","2","","4225"
"","N01IAW211.tent.trt.csaa.pri","192.168.65.36","Servers","Microsoft | Windows Server 2012 R2","4235","CSAA","0","1","0","69","2","","4235"
"","N01IAW213.tent.trt.csaa.pri","192.168.56.69","Servers","Microsoft | Windows Server 2012 R2","4284","CSAA","0","1","0","69","2","","4284"
"","N01IAW214.tent.trt.csaa.pri","192.168.56.70","Servers","Microsoft | Windows Server 2012 R2","4203","CSAA","0","1","0","69","2","","4203"
"","N01IAW215.tent.trt.csaa.pri","192.168.56.71","Servers","Microsoft | Windows Server 2012 R2","4201","CSAA","0","1","0","69","2","","4201"
"","N01IAW216.tent.trt.csaa.pri","192.168.104.47","Servers","Microsoft | Windows Server 2012","1454","CSAA","0","1","0","69","2","","1454"
"","N01IAW217.tent.trt.csaa.pri","192.168.104.48","Servers","Microsoft | Windows Server 2012","1510","CSAA","0","1","0","69","2","","1510"
"","N01IMW102.tent.trt.csaa.pri","192.168.59.165","Servers","Microsoft | Windows Server 2008 R2","1498","CSAA","0","1","0","69","2","","1498"
"","N01IMW701.tent.trt.csaa.pri","192.168.59.64","Servers","Microsoft | Windows Server 2012","1458","Decommed Devices","0","1","1","69","2","","1458"
"","N01IMW711.tent.trt.csaa.pri","192.168.59.65","Servers","Microsoft | Windows Server 2012","1462","Decommed Devices","0","1","1","69","2","","1462"
"","N01IMW721.tent.trt.csaa.pri","192.168.65.22","Servers","Microsoft | Windows Server 2012","1483","CSAA","0","1","0","69","2","","1483"
"","N01IMW722.tent.trt.csaa.pri","192.168.65.23","Servers","Microsoft | Windows Server 2012 R2","4218","CSAA","0","1","0","69","2","","4218"
"","N01IMW723.tent.trt.csaa.pri","192.168.65.24","Servers","Microsoft | Windows Server 2012","1482","CSAA","0","1","0","69","2","","1482"
"","N01IMW727.tent.trt.csaa.pri","192.168.65.60","Servers","Microsoft | Windows Server 2012 R2","5505","CSAA","0","1","0","69","2","","5505"
"","N01IMW728.tent.trt.csaa.pri","192.168.65.61","Servers","Microsoft | Windows Server 2012 R2","4466","CSAA","0","1","0","69","2","","4466"
"","N01IMW729.tent.trt.csaa.pri","192.168.65.62","Servers","Microsoft | Windows Server 2012 R2","5503","CSAA","0","1","0","69","2","","5503"
"","N01IMW731.tent.trt.csaa.pri","192.168.27.129","Servers","Microsoft | Windows Server 2012","1556","CSAA","0","1","0","69","2","","1556"
"","N01IMW732.tent.trt.csaa.pri","192.168.27.130","Servers","Microsoft | Windows Server 2012","1534","CSAA","0","1","0","69","2","","1534"
"","N01IMW738.tent.trt.csaa.pri","192.168.27.173","Servers","Microsoft | Windows Server 2012 R2","4153","CSAA","0","1","0","69","2","","4153"
"","N01IMW739.tent.trt.csaa.pri","192.168.27.12","Servers","Microsoft | Windows Server 2012 R2","4164","CSAA","0","1","0","69","2","","4164"
"","N01IMW741.tent.trt.csaa.pri","192.168.65.49","Servers","Microsoft | Windows Server 2012","1514","CSAA","0","1","0","69","2","","1514"
"","N01IMW742.tent.trt.csaa.pri","192.168.65.50","Servers","Microsoft | Windows Server 2012","1526","CSAA","0","1","0","69","2","","1526"
"","N01IMW751.tent.trt.csaa.pri","192.168.65.57","Servers","Microsoft | Windows Server 2012 R2","4253","CSAA","0","1","0","69","2","","4253"
"","N01IMW752.tent.trt.csaa.pri","192.168.65.58","Servers","Microsoft | Windows Server 2012 R2","4261","CSAA","0","1","0","69","2","","4261"
"","N01IMW758.tent.trt.csaa.pri","192.168.65.59","Servers","Microsoft | Windows Server 2012 R2","4260","CSAA","0","1","0","69","2","","4260"
"","N01IMW759.tent.trt.csaa.pri","192.168.65.68","Servers","Microsoft | Windows Server 2012 R2","4280","CSAA","0","1","0","69","2","","4280"
"","n01imw780.tent.trt.csaa.pri","192.168.59.81","Servers","Microsoft | Windows Server 2012 R2","5707","CSAA","0","1","0","69","2","","5707"
"","n01imw781.tent.trt.csaa.pri","192.168.59.82","Servers","Microsoft | Windows Server 2012 R2","5708","CSAA","0","1","0","69","2","","5708"
"","n01imw782.tent.trt.csaa.pri","192.168.59.83","Servers","Microsoft | Windows Server 2012 R2","5709","CSAA","0","1","0","69","2","","5709"
"","n01imw783.tent.trt.csaa.pri","192.168.59.84","Servers","Microsoft | Windows Server 2012 R2","5745","CSAA","0","1","0","69","2","","5745"
"","n01imw784.tent.trt.csaa.pri","192.168.59.85","Servers","Microsoft | Windows Server 2012 R2","5706","CSAA","0","1","0","69","2","","5706"
"","n01imw785.tent.trt.csaa.pri","192.168.59.86","Servers","Microsoft | Windows Server 2012 R2","5705","CSAA","0","1","0","69","2","","5705"
"","n01imw786.tent.trt.csaa.pri","192.168.59.87","Servers","Microsoft | Windows Server 2012 R2","5744","CSAA","0","1","0","69","2","","5744"
"","n01imw787.tent.trt.csaa.pri","192.168.59.88","Servers","Microsoft | Windows Server 2012 R2","5710","CSAA","0","1","0","69","2","","5710"
"","n01isa121","192.168.84.127","Pingable","Ping | ICMP","5599","CSAA","0","6","0","0","","","5599"
"","n01isa300","192.168.243.30","Pingable","Ping | ICMP","5238","CSAA","0","1","0","0","","","5238"
"","n01isa301","192.168.243.31","Pingable","Ping | ICMP","5237","CSAA","0","1","0","0","","","5237"
"","N01ISW014.tent.trt.csaa.pri","192.168.58.52","Servers","Microsoft | Windows Server 2008 R2","1516","CSAA","0","1","0","69","2","","1516"
"","N01ISW015.tent.trt.csaa.pri","192.168.58.53","Servers","Microsoft | Windows Server 2008 R2","5510","CSAA","0","1","0","69","2","","5510"
"","N01ISW016.tent.trt.csaa.pri","192.168.56.21","Servers","Microsoft | Windows Server 2008 R2","1497","CSAA","0","1","0","69","2","","1497"
"","N01ISW017.tent.trt.csaa.pri","192.168.56.35","Servers","Microsoft | Windows Server 2008 R2","1515","CSAA","0","1","0","69","2","","1515"
"","N01ISW018.tent.trt.csaa.pri","192.168.26.62","Servers","Microsoft | Windows Server 2008 R2","1463","CSAA","0","1","1","69","2","","1463"
"","N01ISW019.tent.trt.csaa.pri","192.168.40.25","Servers","Microsoft | Windows Server 2008 R2","5509","CSAA","0","4","0","69","2","","5509"
"","N01ISW020.tent.trt.csaa.pri","192.168.40.26","Servers","Microsoft | Windows Server 2008 R2","5643","CSAA","0","1","0","69","2","","5643"
"","N01ISW022.tent.trt.csaa.pri","192.168.27.144","Servers","Microsoft | Windows Server 2008 R2","1468","CSAA","0","1","0","69","2","","1468"
"","N01ISW023.tent.trt.csaa.pri","192.168.27.145","Servers","Microsoft | Windows Server 2008 R2","1475","CSAA","0","1","0","69","2","","1475"
"","N01ISW029.tent.trt.csaa.pri","192.168.67.10","Servers","Microsoft | Windows Server 2012 R2","4244","CSAA","0","1","0","69","2","","4244"
"","N01ISW031.tent.trt.csaa.pri","192.168.27.183","Servers","Microsoft | Windows Server 2012 R2","4185","CSAA","0","1","0","69","2","","4185"
"","N01ISW050.tent.trt.csaa.pri","192.168.84.14","Servers","Microsoft | Windows Server 2012 R2","4202","CSAA","0","1","0","69","2","","4202"
"","N01ISW051.tent.trt.csaa.pri","192.168.84.15","Servers","Microsoft | Windows Server 2012 R2","4204","CSAA","0","1","0","69","2","","4204"
"","N01ISW052.tent.trt.csaa.pri","192.168.84.16","Servers","Microsoft | Windows Server 2012 R2","4200","CSAA","0","1","0","69","2","","4200"
"","N01ISW053.tent.trt.csaa.pri","192.168.84.17","Servers","Microsoft | Windows Server 2012 R2","4199","CSAA","0","1","0","69","2","","4199"
"","N01ISW054.tent.trt.csaa.pri","192.168.84.18","Servers","Microsoft | Windows Server 2012 R2","4198","CSAA","0","1","0","69","2","","4198"
"","N01ISW055.tent.trt.csaa.pri","192.168.84.19","Servers","Microsoft | Windows Server 2012 R2","4197","CSAA","0","1","0","69","2","","4197"
"","N01ISW348.tent.trt.csaa.pri","192.168.84.237","Servers","Microsoft | Windows Server 2012 R2","4246","CSAA","0","1","0","69","2","","4246"
"","N01ISW349.tent.trt.csaa.pri","192.168.84.218","Servers","Microsoft | Windows Server 2012 R2","4271","CSAA","0","1","0","69","2","","4271"
"","N01ISW350.tent.trt.csaa.pri","192.168.84.214","Servers","Microsoft | Windows Server 2012 R2","4220","CSAA","0","1","0","69","2","","4220"
"","N01ISW351.tent.trt.csaa.pri","192.168.84.215","Servers","Microsoft | Windows Server 2012 R2","4264","CSAA","0","1","0","69","2","","4264"
"","N01ITL001","192.168.56.163","Unknown","Generic | SNMP","4215","CSAA","1","1","0","69","2","","4215"
"","n01itl007","192.168.56.156","Pingable","Ping | ICMP","5396","CSAA","0","1","0","0","","","5396"
"","n01itl202","192.168.50.45","Servers","NET-SNMP | Linux","1088","CSAA","0","1","0","69","2","","1088"
"","n01itl203","192.168.50.35","Servers","NET-SNMP | Linux","1070","CSAA","0","1","0","69","2","","1070"
"","n01itl205","192.168.50.75","Servers","NET-SNMP | Linux","5754","CSAA","0","1","0","69","2","","5754"
"","n01itl301","192.168.56.141","Servers","NET-SNMP | Linux","1089","ESTM-Test Servers Hold Area","0","1","0","69","2","","1089"
"","N01ITL3381","172.24.24.122","Servers","NET-SNMP | Linux","706","CSAA","0","1","0","69","2","","706"
"","N01ITL3423","172.24.24.114","Servers","NET-SNMP | Linux","1221","CSAA","0","1","0","69","2","","1221"
"","n01itl400","172.29.7.21","Servers","NET-SNMP | Linux","4799","CSAA","1","1","0","69","2","","4799"
"","n01itl9001","192.168.89.131","Pingable","Ping | ICMP","4881","CSAA","1","1","0","69","2","","4881"
"","N01ITW004.tent.trt.csaa.pri","192.168.27.76","Servers","Microsoft | Windows Server 2012","1538","CSAA","0","1","0","69","2","","1538"
"","N01ITW018.tent.trt.csaa.pri","192.168.242.26","Servers","Microsoft | Windows Server 2012 R2","1523","CSAA","0","1","0","69","2","","1523"
"","N01ITW036.tent.trt.csaa.pri","192.168.59.177","Servers","Microsoft | Windows Server 2008 R2","1490","CSAA","0","1","0","69","2","","1490"
"","n01itw041","192.168.242.27","Servers","Microsoft | Windows Server 2008 R2","1520","Decommed Devices","0","1","1","69","2","","1520"
"","N01ITW044.tent.trt.csaa.pri","192.168.104.93","Servers","Microsoft | Windows Server 2008 R2","1492","CSAA","0","1","0","69","2","","1492"
"","N01ITW045.tent.trt.csaa.pri","192.168.104.94","Servers","Microsoft | Windows Server 2008 R2","1491","CSAA","0","1","0","69","2","","1491"
"","N01ITW046.tent.trt.csaa.pri","192.168.104.99","Servers","Microsoft | Windows Server 2008 R2","1495","CSAA","0","1","0","69","2","","1495"
"","N01ITW047.tent.trt.csaa.pri","192.168.59.71","Servers","Microsoft | Windows Server 2012","1532","CSAA","0","1","0","69","2","","1532"
"","n01itw050","192.168.59.110","Servers","Microsoft | Windows Server 2008 R2","1547","CSAA","0","1","0","69","2","","1547"
"","n01itw051","192.168.59.136","Servers","Microsoft | Windows Server 2008 R2","1455","CSAA","0","1","0","69","2","","1455"
"","N01ITW052.tent.trt.csaa.pri","192.168.49.121","Servers","Microsoft | Windows Server 2008 R2","1559","CSAA","0","1","0","69","2","","1559"
